doc,w,z,word
5697,231,2,dessa
5698,156,7,över
5698,521,4,dem
5698,3,2,massmedia
5698,964,1,runt
5698,1157,2,världen
5698,34,5,från
5699,268,3,osv
5699,251,0,insatser
5699,320,4,inom
5699,767,4,kultur
5699,25,4,och
5699,3,3,massmedia
5699,1769,3,angelägna
5699,46,3,för
5699,6,4,att
5699,943,0,främja
5700,6,1,att
5700,1372,1,enbart
5700,1412,3,kommunicera
5700,167,9,med
5700,3,5,massmedia
5700,881,1,tror
5700,98,5,jag
5700,6,1,att
5700,47,3,många
5700,1555,5,missförstånd
5701,688,6,stöd
5701,142,6,till
5701,585,2,rättsväsen
5701,767,0,kultur
5701,3,7,massmedia
5701,809,4,verksamhet
5701,809,2,verksamhet
5701,25,0,och
5702,767,0,kultur
5702,3,1,massmedia
5702,1130,1,undervisning
5703,17,1,detta
5703,603,7,tycks
5703,51,6,inte
5703,193,3,svenska
5703,3,7,massmedia
5703,328,7,särskilt
5703,191,5,mycket
5703,85,7,men
5703,452,7,nog
5703,97,3,tycker
5704,71,4,genom
5704,1338,5,intervjuer
5704,25,5,och
5704,235,8,uttalanden
5704,3,4,massmedia
5704,98,5,jag
5704,352,3,vet
5704,6,5,att
5704,7,9,det
5704,119,5,under
5705,464,5,december
5705,535,5,massmedial
5705,211,9,uppmärksamhet
5705,451,5,kring
5705,14,3,ett
5705,241,0,våra
5706,6,1,att
5706,699,7,stället
5706,541,7,massmediala
5706,267,7,problemen
5706,71,7,genom
5706,6,9,att
5707,2,0,uppgifter
5707,38,3,som
5707,692,0,presenterats
5707,58,0,media
5707,126,0,kan
5707,99,2,man
5707,159,2,emellertid
5707,736,4,dra
5708,30,6,han
5708,28,6,har
5708,1475,6,lyckats
5708,143,1,vissa
5708,3,1,massmedia
5708,25,1,och
5708,162,1,vill
5708,38,1,som
5709,47,9,många
5709,0,7,fall
5709,341,8,haft
5709,1770,9,uppfattningar
5709,3,3,massmedia
5709,639,2,försökt
5709,6,5,att
5710,189,3,får
5710,1023,7,rapporter
5710,3,7,massmedia
5711,25,5,och
5711,28,4,har
5711,738,4,refererats
5711,1413,9,utförligt
5711,3,7,massmedia
5711,98,5,jag
5711,364,5,skall
5711,584,2,därför
5711,82,9,här
5711,483,5,bara
5712,34,5,från
5712,350,3,ansvar
5712,46,2,för
5712,3,2,massmedia
5712,17,5,detta
5712,38,0,som
5712,6,5,att
5712,98,5,jag
5713,225,4,sade
5713,25,1,och
5713,117,5,riksdagen
5713,35,1,massmedias
5713,330,1,representanter
5713,38,7,som
5713,14,5,ett
5714,167,5,med
5714,171,7,industriministern
5714,85,8,men
5714,20,0,när
5714,3,5,massmedia
5714,28,2,har
5714,405,5,varit
5714,803,0,kontakt
5714,167,5,med
5715,38,5,som
5715,28,7,har
5715,654,4,kommit
5715,96,7,fram
5715,3,5,massmedia
5715,179,7,redan
5715,464,2,december
5716,142,9,till
5716,116,2,barn
5716,1605,2,lärare
5716,1018,4,föräldrar
5716,3,4,massmedia
5716,99,1,man
5716,562,4,ställer
5716,80,4,också
5717,732,3,grundlag
5717,477,9,yttrandefriheten
5717,46,6,för
5717,113,9,andra
5717,135,1,medier
5717,7,7,det
5717,478,9,tryckta
5717,1388,3,ordet
5717,25,5,och
5718,1416,0,kampen
5718,193,2,svenska
5718,135,4,medier
5718,34,6,från
5718,193,6,svenska
5718,706,5,partier
5718,34,5,från
5718,1216,5,fackföreningar
5719,699,6,stället
5719,6,5,att
5719,46,3,för
5719,231,7,dessa
5719,135,0,medier
5719,246,5,skulle
5719,676,7,ske
5719,71,6,genom
5720,7,0,det
5720,932,4,fanns
5720,228,9,regler
5720,46,0,för
5720,113,6,andra
5720,135,0,medier
5720,478,0,tryckta
5720,479,6,skrifter
5720,167,9,med
5721,88,8,själva
5721,329,4,tryckfrihetsförordningen
5721,113,4,andra
5721,135,8,medier
5721,7,8,det
5721,478,0,tryckta
5721,1388,3,ordet
5721,150,7,bör
5722,54,1,den
5722,531,4,rörande
5722,113,4,andra
5722,135,6,medier
5722,38,5,som
5722,899,2,utskottet
5722,28,2,har
5722,1381,0,föreslagit
5723,1576,3,skydd
5723,46,3,för
5723,477,9,yttrandefriheten
5723,113,5,andra
5723,135,0,medier
5723,7,0,det
5723,478,1,tryckta
5723,1388,3,ordet
5723,670,5,såsom
5724,103,7,helt
5724,1509,4,lag
5724,46,1,för
5724,113,5,andra
5724,135,5,medier
5724,478,4,tryckta
5724,479,2,skrifter
5724,182,5,efter
5725,519,0,särskild
5725,1509,4,lag
5725,46,0,för
5725,113,6,andra
5725,135,0,medier
5725,7,4,det
5725,478,6,tryckta
5725,1388,4,ordet
5725,98,6,jag
5726,208,3,frågan
5726,1291,6,grundlagsskydd
5726,46,6,för
5726,113,6,andra
5726,135,6,medier
5726,7,4,det
5726,478,4,tryckta
5726,1388,4,ordet
5727,519,7,särskild
5727,46,6,för
5727,231,7,dessa
5727,135,7,medier
5727,1404,6,medan
5727,246,1,skulle
5727,38,6,som
5728,1576,4,skydd
5728,46,0,för
5728,477,9,yttrandefriheten
5728,113,8,andra
5728,135,6,medier
5728,133,0,blir
5728,51,6,inte
5728,496,0,lika
5729,38,5,som
5729,276,2,går
5729,71,7,genom
5729,113,3,andra
5729,135,3,medier
5729,17,5,detta
5729,409,2,glädjande
5729,224,5,inför
5730,732,1,grundlag
5730,46,0,för
5730,113,8,andra
5730,135,0,medier
5730,7,0,det
5730,478,6,tryckta
5730,1388,4,ordet
5730,7,0,det
5731,21,6,gäller
5731,46,6,för
5731,113,6,andra
5731,135,6,medier
5731,7,5,det
5731,478,6,tryckta
5731,1388,6,ordet
5731,38,7,som
5732,14,7,ett
5732,1291,0,grundlagsskydd
5732,46,9,för
5732,113,4,andra
5732,135,4,medier
5732,1146,7,konstitutionsutskottets
5732,967,0,betänkande
5732,1,7,enligt
5732,749,7,min
5733,38,1,som
5733,420,3,faktiskt
5733,189,7,får
5733,435,4,genomslag
5733,3,1,massmedia
5733,51,5,inte
5733,128,1,minst
5733,38,1,som
5734,397,2,yttrandefrihet
5734,442,7,alla
5734,135,2,medier
5734,98,7,jag
5734,165,7,tillhör
5734,521,3,dem
5734,38,2,som
5735,326,7,sin
5735,721,8,vilja
5735,299,8,fått
5735,3,8,massmedia
5735,82,8,här
5735,28,3,har
5735,99,7,man
5735,499,4,sagt
5736,28,2,har
5736,99,7,man
5736,499,4,sagt
5736,6,8,att
5736,58,6,media
5736,88,4,själva
5736,364,2,skall
5736,835,7,verksamheten
5736,85,8,men
5737,0,3,fall
5737,51,4,inte
5737,1096,2,framträda
5737,3,5,massmedia
5737,129,4,stora
5737,949,2,bilder
5738,99,7,man
5738,34,2,från
5738,35,3,massmedias
5738,36,2,sida
5738,881,0,tror
5738,6,5,att
5738,162,9,vill
5739,360,3,bort
5739,324,8,våldet
5739,28,3,har
5739,58,3,media
5739,191,4,mycket
5739,38,8,som
5739,1425,3,säkert
5740,133,0,blir
5740,142,1,till
5740,7,0,det
5740,134,6,nya
5740,327,6,mediet
5740,25,6,och
5740,133,0,blir
5740,7,0,det
5740,6,1,att
5741,821,1,hans
5741,202,3,eller
5741,15,1,medium
5741,470,8,känner
5741,25,9,och
5741,679,7,hör
5741,195,8,vad
5742,246,4,skulle
5742,25,2,och
5742,3,2,massmedia
5742,7,4,det
5742,133,2,blir
5743,34,5,från
5743,149,1,allmänheten
5743,25,1,och
5743,3,7,massmedia
5743,6,1,att
5743,873,8,fallet
5743,7,1,det
5744,612,0,gång
5744,1382,0,upplever
5744,25,8,och
5744,962,8,läser
5744,3,1,massmedia
5744,6,1,att
5744,95,0,kommer
5745,291,8,utvecklingen
5745,25,8,och
5745,172,0,via
5745,3,5,massmedia
5745,161,0,dag
5745,1505,0,skäl
5746,28,7,har
5746,160,7,varje
5746,0,7,fall
5746,914,1,medias
5746,938,7,ögon
5746,145,0,sig
5746,38,7,som
5746,105,7,något
5747,28,5,har
5747,3,5,massmedia
5747,25,3,och
5747,32,7,uttalat
5747,156,3,över
5747,6,0,att
5748,1615,6,bengt
5748,28,6,har
5748,32,6,uttalat
5748,3,5,massmedia
5748,6,5,att
5748,30,6,han
5748,246,5,skulle
5748,34,6,från
5749,14,5,ett
5749,1424,0,flertal
5749,665,0,gånger
5749,3,5,massmedia
5749,41,1,utifrån
5749,11,5,olika
5750,25,6,och
5750,71,4,genom
5750,113,7,andra
5750,58,6,media
5750,303,5,upprepade
5750,197,7,exempel
5750,1646,4,medveten
5751,1739,4,tre
5751,591,7,borgerliga
5751,1004,7,häromdagen
5751,3,7,massmedia
5751,246,5,skulle
5751,195,3,vad
5751,274,4,hade
5752,99,0,man
5752,189,3,får
5752,820,3,tro
5752,934,1,rapporteringen
5752,3,7,massmedia
5752,276,3,går
5752,54,7,den
5752,24,7,ekonomiska
5752,291,7,utvecklingen
5752,167,3,med
5753,1386,7,intressanta
5753,25,7,och
5753,1034,3,viktiga
5753,1180,7,först
5753,20,7,när
5753,3,8,massmedia
5753,28,7,har
5753,130,7,intresset
5753,25,7,och
5754,17,0,detta
5754,1512,6,ting
5754,38,7,som
5754,193,0,svenska
5754,3,0,massmedia
5754,861,0,visar
5754,33,7,intresse
5754,46,0,för
5755,785,8,makt
5755,3,3,massmedia
5755,38,7,som
5755,54,4,den
5756,38,6,som
5756,648,9,getts
5756,253,9,stort
5756,374,9,utrymme
5756,3,2,massmedia
5756,99,9,man
5756,126,3,kan
5756,753,9,ställa
5756,145,9,sig
5756,208,6,frågan
5757,600,4,informationer
5757,38,4,som
5757,831,3,sprids
5757,3,7,massmedia
5757,73,0,hur
5757,191,7,mycket
5757,7,6,det
5758,142,6,till
5758,1,6,enligt
5758,91,7,uppgift
5758,3,1,massmedia
5758,416,6,står
5758,46,0,för
5758,1485,7,närvarande
5758,443,6,människor
5759,1395,4,utspel
5759,1066,4,gick
5759,3,4,massmedia
5759,25,4,och
5759,73,4,hur
5759,99,2,man
5759,246,5,skulle
5760,185,1,rätt
5760,126,7,kan
5760,74,4,ofta
5760,172,3,via
5760,3,8,massmedia
5760,127,4,följa
5760,39,7,enskilda
5761,1093,3,torde
5761,247,3,vara
5761,759,3,vår
5761,93,3,största
5761,3,4,massmedia
5761,1178,0,rapporterar
5761,716,9,dagligen
5761,660,3,goda
5761,193,3,svenska
5762,43,2,måste
5762,308,4,större
5762,211,4,uppmärksamhet
5762,3,4,massmedia
5762,28,1,har
5762,119,1,under
5762,54,3,den
5762,26,2,senaste
5762,358,4,tiden
5763,25,0,och
5763,224,3,inför
5763,3,8,massmedia
5763,326,7,sin
5763,14,3,ett
5763,197,9,exempel
5764,28,3,har
5764,54,1,den
5764,107,2,bild
5764,38,2,som
5764,3,2,massmedia
5764,1210,8,givit
5764,53,8,oss
5764,119,8,under
5764,1294,1,längre
5765,56,1,tid
5765,7,0,det
5765,517,8,bra
5765,6,4,att
5765,3,9,massmedia
5765,1150,9,riktar
5765,544,4,uppmärksamheten
5765,775,6,förhållandena
5765,85,8,men
5766,156,7,över
5766,432,3,hos
5766,3,3,massmedia
5766,395,6,framställs
5766,729,3,alltid
5766,97,7,tycker
5767,540,0,genomslagskraft
5767,54,1,den
5767,596,2,politiska
5767,25,0,och
5767,541,8,massmediala
5767,61,4,debatten
5767,38,0,som
5767,110,7,tidigare
5767,25,7,och
5767,7,8,det
5768,14,2,ett
5768,29,5,där
5768,58,1,media
5768,270,7,spelar
5768,13,7,allt
5768,1362,2,viktigare
5768,271,7,roll
5769,356,8,hörde
5769,98,0,jag
5769,6,1,att
5769,7,0,det
5769,3,6,massmedia
5769,1724,5,sades
5769,6,0,att
5769,6,1,att
5770,71,7,genom
5770,35,4,massmedias
5770,25,8,och
5770,11,8,olika
5770,666,8,försorg
5770,343,2,uppmärksammats
5771,424,4,vid
5771,634,1,åtskilliga
5771,619,9,tillfällen
5771,3,4,massmedia
5771,386,4,både
5772,7,2,det
5772,215,3,var
5772,1552,2,miljoner
5772,224,6,inför
5772,58,2,media
5772,25,6,och
5772,761,9,dessutom
5772,195,1,vad
5772,352,9,vet
5773,352,3,vet
5773,109,7,del
5773,1506,6,utanför
5773,914,7,medias
5773,33,0,intresse
5773,1099,2,förra
5773,73,3,hur
5773,133,3,blir
5774,1468,2,berörda
5774,524,6,kommuner
5774,3,6,massmedia
5774,25,6,och
5774,443,2,människor
5774,38,6,som
5775,1,7,enligt
5775,195,1,vad
5775,38,7,som
5775,441,1,framkommit
5775,3,0,massmedia
5775,1038,0,ligger
5775,51,6,inte
5775,1660,1,problemet
5775,934,1,rapporteringen
5776,486,0,resultatet
5776,379,6,alltså
5776,1170,3,redovisas
5776,125,1,offentligt
5776,46,6,för
5776,3,8,massmedia
5776,25,6,och
5776,149,8,allmänheten
5776,54,3,den
5776,1190,9,saken
5777,28,2,har
5777,3,2,massmedia
5777,1028,1,stark
5777,102,2,kritik
5777,151,1,mot
5778,730,4,svårt
5778,46,9,för
5778,168,9,politiker
5778,25,9,och
5778,58,9,media
5779,215,9,var
5779,934,7,rapporteringen
5779,193,2,svenska
5779,245,7,massmedier
5779,215,0,var
5779,142,7,till
5779,195,1,vad
5780,109,8,del
5780,28,8,har
5780,503,2,internationella
5780,58,8,media
5780,1180,8,först
5780,25,5,och
5780,257,8,främst
5780,209,5,naturligtvis
5781,54,2,den
5781,193,4,svenska
5781,490,2,regeringens
5781,25,0,och
5781,34,3,från
5781,35,2,massmedias
5781,36,3,sida
5781,3,4,massmedia
5781,28,0,har
5781,716,2,dagligen
5781,119,2,under
5782,490,2,regeringens
5782,25,8,och
5782,34,3,från
5782,35,8,massmedias
5782,36,8,sida
5782,3,2,massmedia
5782,28,2,har
5782,716,2,dagligen
5782,119,5,under
5782,26,2,senaste
5783,1,8,enligt
5783,91,8,uppgift
5783,3,8,massmedia
5783,162,8,vill
5783,1603,3,socialdemokraterna
5783,1666,2,stockholm
5784,46,3,för
5784,316,4,senast
5784,1547,6,rapporterade
5784,3,4,massmedia
5784,119,3,under
5784,300,1,första
5784,294,5,dagarna
5785,483,1,bara
5785,183,3,någon
5785,161,6,dag
5785,426,7,därefter
5785,1178,4,rapporterar
5785,3,4,massmedia
5785,6,3,att
5785,7,7,det
5785,193,4,svenska
5786,142,6,till
5786,196,6,pressen
5786,25,8,och
5786,611,8,övriga
5786,3,2,massmedia
5786,25,7,och
5786,170,8,talar
5786,195,6,vad
5787,1151,2,statsråd
5787,38,2,som
5787,1063,2,gått
5787,3,2,massmedia
5787,14,2,ett
5787,665,2,gånger
5787,195,2,vad
5787,7,1,det
5788,11,7,olika
5788,1041,5,slag
5788,80,3,också
5788,3,3,massmedia
5788,20,7,när
5788,98,7,jag
5788,556,7,rapport
5789,28,3,har
5789,493,3,statsrådet
5789,3,4,massmedia
5789,167,9,med
5789,14,4,ett
5789,918,4,klart
5789,1340,3,dvs
5790,25,7,och
5790,135,8,medier
5790,28,4,har
5790,654,4,kommit
5790,6,7,att
5791,25,9,och
5791,632,6,hot
5791,830,5,sociala
5791,135,6,medier
5791,316,6,senast
5791,276,6,går
5791,1176,9,ägnade
5791,98,9,jag
5792,563,7,herr
5792,564,6,talman
5792,866,6,långt
5792,526,6,mediernas
5792,867,7,strålkastarljus
5792,25,4,och
5792,54,1,den
5792,596,6,politiska
5792,61,6,debatten
5793,14,7,ett
5793,1265,5,uppdrag
5793,38,3,som
5793,940,1,handlar
5793,58,5,media
5793,25,3,och
5793,47,9,många
5793,241,4,våra
5794,219,9,samhälle
5794,167,1,med
5794,1488,1,åsiktsfrihet
5794,25,1,och
5794,629,9,fria
5794,135,8,medier
5794,7,1,det
5794,940,1,handlar
5794,6,9,att
5794,1010,9,öka
5795,20,7,när
5795,837,1,ska
5795,1771,1,debatteras
5795,135,7,medier
5795,7,7,det
5795,226,9,mig
5796,14,4,ett
5796,253,1,stort
5796,435,4,genomslag
5796,241,4,våra
5796,135,6,medier
5796,7,8,det
5796,28,1,har
5796,6,8,att
5797,145,0,sig
5797,142,2,till
5797,1402,3,utrikesministern
5797,1,1,enligt
5797,193,3,svenska
5797,135,9,medier
5797,28,9,har
5797,1016,0,statsminister
5797,234,9,gjort
5798,719,8,reklam
5798,830,8,sociala
5798,135,5,medier
5798,765,5,synnerhet
5798,1630,5,riktad
5798,142,8,till
5798,1323,7,unga
5799,28,2,har
5799,80,1,också
5799,576,0,gett
5799,142,1,till
5799,917,0,medial
5799,211,7,uppmärksamhet
5799,1310,2,skrämmande
5799,99,7,man
5800,605,4,fick
5800,1364,6,plötsligt
5800,503,2,internationella
5800,516,6,organisationer
5800,135,4,medier
5800,54,9,den
5800,1157,2,världen
5800,25,2,och
5800,53,8,oss
5801,74,7,ofta
5801,241,9,våra
5801,135,2,medier
5801,28,7,har
5801,1078,5,länge
5802,231,9,dessa
5802,63,7,frågor
5802,830,7,sociala
5802,135,7,medier
5802,25,7,och
5802,98,3,jag
5802,605,1,fick
5802,455,1,svar
5803,172,3,via
5803,988,3,digitala
5803,135,3,medier
5803,1435,6,lagstiftning
5803,46,8,för
5803,6,8,att
5804,253,4,stort
5804,254,9,sett
5804,117,0,riksdagen
5804,241,0,våra
5804,135,0,medier
5804,25,0,och
5804,47,9,många
5804,113,9,andra
5804,28,9,har
5804,405,9,varit
5805,11,1,olika
5805,428,4,håll
5805,54,7,den
5805,874,3,mediala
5805,61,4,debatten
5805,73,7,hur
5805,38,0,som
5805,1396,7,helst
5806,54,4,den
5806,82,4,här
5806,1363,4,typen
5806,874,8,mediala
5806,38,5,som
5806,28,4,har
5806,254,5,sett
5807,80,3,också
5807,25,4,och
5807,526,3,mediernas
5807,350,3,ansvar
5807,6,3,att
5807,51,3,inte
5807,736,3,dra
5807,442,7,alla
5808,37,9,denna
5808,1436,1,moderna
5808,56,9,tid
5808,830,7,sociala
5808,135,1,medier
5808,38,1,som
5808,44,1,innebär
5808,6,7,att
5808,126,9,kan
5809,276,3,går
5809,54,3,den
5809,874,3,mediala
5809,25,3,och
5809,1008,9,bilden
5810,1018,3,föräldrar
5810,142,4,till
5810,168,4,politiker
5810,1106,8,elever
5810,1438,3,förvaltning
5810,135,2,medier
5810,346,9,allmänhet
5810,253,8,stort
5810,254,4,sett
5810,442,7,alla
5811,1308,8,skolverket
5811,25,3,och
5811,135,3,medier
5811,142,8,till
5811,25,4,och
5811,167,4,med
5811,108,4,ger
5812,25,8,och
5812,1438,3,förvaltning
5812,1018,3,föräldrar
5812,135,3,medier
5812,1106,3,elever
5812,25,8,och
5812,1019,8,statens
5812,11,8,olika
5812,1484,9,organ
5813,126,7,kan
5813,455,2,svar
5813,1128,6,gentemot
5813,135,5,medier
5813,25,1,och
5813,290,0,även
5813,173,9,egna
5814,239,2,antalet
5814,1444,8,stämmer
5814,51,8,inte
5814,434,9,riktigt
5814,1400,9,turkiska
5814,135,6,medier
5814,215,8,var
5814,292,2,snabbt
5814,777,8,ute
5814,25,4,och
5815,7,0,det
5815,7,7,det
5815,940,0,handlar
5815,830,9,sociala
5815,135,6,medier
5815,167,9,med
5815,956,9,mera
5815,8,9,arbetet
5815,20,7,när
5815,7,2,det
5816,122,5,ganska
5816,129,3,stora
5816,1193,5,rubriker
5816,193,7,svenska
5816,135,2,medier
5816,20,7,när
5816,905,3,polisen
5817,145,7,sig
5817,830,4,sociala
5817,135,4,medier
5817,86,9,ändå
5817,1062,4,väljer
5817,1406,4,ministern
5817,6,5,att
5818,47,6,många
5818,263,6,skolan
5818,830,6,sociala
5818,135,7,medier
5818,25,6,och
5818,113,5,andra
5818,18,5,sammanhang
5818,837,6,ska
5819,471,0,väl
5819,704,6,känt
5819,6,4,att
5819,830,4,sociala
5819,135,0,medier
5819,740,0,används
5819,38,3,som
5819,923,4,plattformar
5819,46,0,för
5819,6,0,att
5820,412,9,hjälp
5820,148,9,bland
5820,378,9,annat
5820,830,9,sociala
5820,135,9,medier
5820,46,9,för
5820,6,9,att
5820,367,9,skapa
5820,688,6,stöd
5820,46,9,för
5821,842,0,internet
5821,25,9,och
5821,830,4,sociala
5821,135,2,medier
5821,82,9,här
5821,68,5,utgör
5822,862,6,fler
5822,904,5,aktiva
5822,467,5,åtgärder
5822,830,7,sociala
5822,135,5,medier
5822,151,1,mot
5822,25,1,och
5822,41,5,utifrån
5823,352,5,vet
5823,6,5,att
5823,7,5,det
5823,830,8,sociala
5823,327,9,mediet
5823,1540,8,facebook
5824,189,6,får
5824,689,6,offentliga
5824,1516,7,medel
5824,43,6,måste
5824,526,9,mediernas
5824,931,2,granskning
5824,25,6,och
5824,789,6,allmänhetens
5824,1590,6,insyn
5824,98,6,jag
5825,21,2,gäller
5825,290,2,även
5825,8,2,arbetet
5825,830,0,sociala
5825,135,1,medier
5825,98,0,jag
5825,416,0,står
5825,1450,2,bakom
5825,1390,2,utskottets
5825,621,9,förslag
5826,95,8,kommer
5826,6,4,att
5826,542,8,uppmärksamma
5826,830,4,sociala
5826,135,8,medier
5826,85,8,men
5826,46,8,för
5826,129,8,stora
5826,952,4,delar
5827,46,8,för
5827,830,6,sociala
5827,135,0,medier
5827,674,9,samband
5827,167,6,med
5827,6,9,att
5827,370,2,sverige
5828,1317,1,public
5828,112,3,tidningar
5828,25,5,och
5828,113,3,andra
5828,135,3,medier
5828,25,6,och
5829,1447,3,journalistik
5829,1073,2,ökar
5829,25,4,och
5829,6,5,att
5829,1584,5,alternativa
5829,135,5,medier
5829,1073,2,ökar
5829,6,5,att
5829,247,8,vara
5829,789,8,allmänhetens
5830,46,3,för
5830,142,6,till
5830,880,3,oberoende
5830,135,0,medier
5830,14,4,ett
5830,38,9,som
5830,970,9,håller
5830,25,6,och
5831,14,3,ett
5831,38,3,som
5831,970,9,håller
5831,25,5,och
5831,135,9,medier
5831,38,4,som
5831,126,4,kan
5831,885,3,granska
5831,54,9,den
5832,629,9,fria
5832,135,9,medier
5832,25,9,och
5832,1028,6,stark
5832,1285,0,yttrande
5832,25,0,och
5833,180,5,grundläggande
5833,333,5,princip
5833,320,6,inom
5833,930,1,journalistiken
5833,320,5,inom
5833,135,7,medier
5833,25,5,och
5833,320,5,inom
5833,305,0,rad
5833,113,6,andra
5834,38,4,som
5834,1670,6,vänder
5834,145,5,sig
5834,142,5,till
5834,135,5,medier
5834,38,7,som
5834,483,5,bara
5834,54,4,den
5834,173,9,egna
5835,1588,4,minska
5835,47,9,många
5835,261,3,kommersiella
5835,135,4,medier
5835,353,1,tar
5835,14,3,ett
5835,253,1,stort
5835,350,6,ansvar
5835,46,3,för
5836,54,0,den
5836,134,0,nya
5836,1157,5,världen
5836,167,5,med
5836,988,7,digitala
5836,135,7,medier
5836,376,7,gör
5836,80,0,också
5836,6,5,att
5836,1734,0,tillgången
5837,14,7,ett
5837,45,0,problem
5837,25,7,och
5837,46,0,för
5837,135,7,medier
5837,253,8,stort
5837,411,9,behöver
5838,720,9,turkiet
5838,20,6,när
5838,7,6,det
5838,21,6,gäller
5838,135,6,medier
5838,25,6,och
5838,397,4,yttrandefrihet
5838,224,8,inför
5839,1753,9,the
5839,850,5,situation
5839,1753,9,the
5839,58,9,media
5839,7,7,det
5839,7,9,det
5840,1668,9,lagt
5840,135,0,medier
5840,6,9,att
5840,162,9,vill
5840,6,9,att
5841,124,0,sker
5841,25,0,och
5841,830,3,sociala
5841,135,4,medier
5841,496,2,lika
5841,191,0,mycket
5841,1741,0,verklighet
5841,38,2,som
5842,1597,1,delta
5842,347,0,flera
5842,11,0,olika
5842,830,8,sociala
5842,135,4,medier
5842,1059,9,samtidigt
5842,25,8,och
5842,1664,6,titta
5842,326,0,sin
5843,1157,8,världen
5843,133,9,blir
5843,13,0,allt
5843,946,7,mindre
5843,830,0,sociala
5843,135,9,medier
5843,1274,2,möjliggör
5843,803,0,kontakt
5843,167,9,med
5843,959,2,hemma
5844,167,2,med
5844,25,2,och
5844,830,8,sociala
5844,135,2,medier
5844,95,8,kommer
5844,54,2,den
5844,38,8,som
5844,1349,8,utsätts
5844,46,0,för
5845,761,8,dessutom
5845,124,0,sker
5845,830,0,sociala
5845,135,2,medier
5845,210,0,stor
5845,504,2,utsträckning
5845,103,0,helt
5845,79,5,utan
5846,7,7,det
5846,38,0,som
5846,124,0,sker
5846,830,0,sociala
5846,135,3,medier
5846,25,0,och
5846,7,6,det
5846,38,2,som
5846,7,7,det
5846,38,3,som
5847,25,6,och
5847,830,6,sociala
5847,135,6,medier
5847,7,0,det
5847,43,6,måste
5847,247,6,vara
5847,496,6,lika
5848,326,0,sin
5848,598,6,fritid
5848,842,6,internet
5848,25,8,och
5848,830,0,sociala
5848,135,6,medier
5848,189,6,får
5848,51,1,inte
5848,623,4,bli
5849,98,3,jag
5849,80,3,också
5849,218,3,dagens
5849,135,3,medier
5849,6,8,att
5849,276,3,går
5849,910,9,väldigt
5849,1579,3,hårt
5850,987,5,annonser
5850,261,1,kommersiella
5850,135,5,medier
5850,25,0,och
5850,421,7,pratar
5851,25,5,och
5851,51,5,inte
5851,128,8,minst
5851,830,4,sociala
5851,135,3,medier
5852,20,6,när
5852,7,6,det
5852,21,6,gäller
5852,830,6,sociala
5852,135,6,medier
5852,25,8,och
5852,20,6,när
5852,7,6,det
5852,21,6,gäller
5853,28,8,har
5853,1186,5,utveckling
5853,28,3,har
5853,830,3,sociala
5853,135,3,medier
5853,38,3,som
5853,1735,3,växer
5853,25,6,och
5853,189,3,får
5853,862,6,fler
5854,657,9,viktigt
5854,1726,9,demokratiskt
5854,46,0,för
5854,135,9,medier
5854,25,3,och
5854,132,0,medborgare
5854,7,9,det
5854,1542,9,korruption
5855,99,7,man
5855,1263,3,skriver
5855,2,3,uppgifter
5855,58,6,media
5855,376,3,gör
5855,960,6,gällande
5855,6,2,att
5855,162,9,vill
5856,38,1,som
5856,411,0,behöver
5856,58,6,media
5856,28,2,har
5856,6,1,att
5856,246,2,skulle
5857,6,3,att
5857,14,3,ett
5857,58,0,media
5857,28,5,har
5857,290,7,även
5857,6,3,att
5858,38,0,som
5858,28,3,har
5858,58,1,media
5858,51,0,inte
5858,743,0,korrekta
5859,119,5,under
5859,466,8,hösten
5859,347,8,flera
5859,11,5,olika
5859,135,5,medier
5859,32,5,uttalat
5859,6,5,att
5859,30,5,han
5859,51,4,inte
5859,162,5,vill
5860,557,4,läget
5860,679,6,hör
5860,11,6,olika
5860,135,7,medier
5860,490,4,regeringens
5860,757,6,ständigt
5860,1583,8,återkommande
5860,1384,8,negativa
5860,1057,8,inställning
5861,202,4,eller
5861,913,0,inlägg
5861,830,4,sociala
5861,135,4,medier
5861,1145,4,före
5861,235,9,uttalanden
5861,25,9,och
5862,148,9,bland
5862,378,7,annat
5862,58,9,media
